+ (1)  软件版本信息
-      软件版本 = " version:2.3.0725 "
-      版权声明 = " 武汉迈普时空导航科技有限公司@CopyRight 2011-2018 "

+ (2)  数据路径
-      工程路径 = " E:/NavData/IntegratedNavData/20200703wnlbs/4/4.ini "
-      数据(惯导) = " E:/NavData/IntegratedNavData/20200703wnlbs/Com18_0703135800highway_2.bin "
-      数据(流动) = " E:/NavData/IntegratedNavData/20200703wnlbs/4/GNSS/4.pos "
-      数据(结果) = " E:/NavData/IntegratedNavData/20200703wnlbs/4/Loose "

+ (3)  重要处理参数
-      处理模式 = " 松组合 "
-      惯导仪器型号 = "  "
-      杆臂安装信息 = " -0.700,-0.250,-0.700 "杆臂量取至L1相位中心
-      目标杆臂信息 = " -0.700,-0.250,-0.700 "
-      基准站的坐标 = "   30 29 17.598715, 114 33 26.740074, 72.2410(m),  0.0000(m),GSL1-2020_07_03 "

+ (4)  时间信息
-      时间(导出) = " 2020/07/13 14:49:46 "
-      时间(数据) = " 2020/07/03 05:58:21 ~ 2020/07/03 06:31:43 "
-      时间(处理) = " 2020/07/03 05:58:26 ~ 2020/07/03 06:30:12 "

+ (5)  结果描述
-      平面投影信息 = 3度带投影,带号38,中央经线114,投影类型:高斯投影

+ (6)  文本输出信息
-      GPSTime      = GPS周内秒                         
455060.000    30.4913316791   114.5128076369     26.620 
455061.000    30.4913279777   114.5129997549     26.634 
455062.000    30.4913242396   114.5131926425     26.654 
455063.000    30.4913201897   114.5133865894     26.621 
455064.000    30.4913159300   114.5135799832     26.575 
455065.000    30.4913116856   114.5137697653     26.497 
455066.000    30.4913065792   114.5139558266     26.422 
455067.000    30.4913012791   114.5141389085     26.288 
455068.000    30.4912965789   114.5143183215     26.129 
455069.000    30.4912922525   114.5144933292     25.965 
455070.000    30.4912891125   114.5146640800     25.792 
455071.000    30.4912854568   114.5148313661     25.607 
455072.000    30.4912820331   114.5149980840     25.429 
455073.000    30.4912786457   114.5151666862     25.226 
455074.000    30.4912741311   114.5153372169     25.010 
455075.000    30.4912693527   114.5155095222     24.821 
455076.000    30.4912641173   114.5156839694     24.630 
455077.000    30.4912590428   114.5158582716     24.454 
455078.000    30.4912546650   114.5160296354     24.278 
455079.000    30.4912497015   114.5161979370     24.082 
455080.000    30.4912441411   114.5163649262     23.903 
455081.000    30.4912395483   114.5165320203     23.717 
455082.000    30.4912348689   114.5166997710     23.508 
455083.000    30.4912294535   114.5168687753     23.325 
455084.000    30.4912238222   114.5170398472     23.133 
455085.000    30.4912189683   114.5172128870     22.937 
455086.000    30.4912146208   114.5173880733     22.711 
455087.000    30.4912096552   114.5175653303     22.519 
455088.000    30.4912044935   114.5177445718     22.312 
455089.000    30.4911992880   114.5179256679     22.135 
455090.000    30.4911945117   114.5181082677     21.981 
455091.000    30.4911912784   114.5182889869     21.831 
455092.000    30.4911884207   114.5184665684     21.737 
455093.000    30.4911849670   114.5186415129     21.647 
455094.000    30.4911811278   114.5188149154     21.569 
455095.000    30.4911783196   114.5189873151     21.488 
455096.000    30.4911750762   114.5191593089     21.451 
455097.000    30.4911714793   114.5193309591     21.442 
455098.000    30.4911679661   114.5195023744     21.452 
455099.000    30.4911641329   114.5196731092     21.470 
455100.000    30.4911600485   114.5198428477     21.516 
455101.000    30.4911560699   114.5200087106     21.568 
455102.000    30.4911536065   114.5201701404     21.623 
455103.000    30.4911547257   114.5203285908     21.678 
455104.000    30.4911569974   114.5204889064     21.735 
455105.000    30.4911578724   114.5206502529     21.790 
455106.000    30.4911572612   114.5208077189     21.866 
455107.000    30.4911550642   114.5209547168     21.906 
455108.000    30.4911522610   114.5210912108     21.945 
455109.000    30.4911497860   114.5212268498     21.993 
455110.000    30.4911475409   114.5213654720     22.026 
455111.000    30.4911429474   114.5215083818     22.062 
455112.000    30.4911366558   114.5216567070     22.104 
455113.000    30.4911297380   114.5218107804     22.130 
455114.000    30.4911222319   114.5219704236     22.188 
455115.000    30.4911163780   114.5221337345     22.210 
455116.000    30.4911135062   114.5222995435     22.252 
455117.000    30.4911116298   114.5224683099     22.297 
455118.000    30.4911093813   114.5226416226     22.360 
455119.000    30.4911066925   114.5228199987     22.410 
455120.000    30.4911035774   114.5230035418     22.480 
455121.000    30.4910993653   114.5231921305     22.544 
455122.000    30.4910926640   114.5233810912     22.580 
455123.000    30.4910849918   114.5235664970     22.558 
455124.000    30.4910795650   114.5237478409     22.620 
455125.000    30.4910754252   114.5239252495     22.640 
455126.000    30.4910712680   114.5240999029     22.640 
455127.000    30.4910674650   114.5242714197     22.610 
455128.000    30.4910643690   114.5244423141     22.572 
455129.000    30.4910610023   114.5246141574     22.523 
455130.000    30.4910573550   114.5247844423     22.486 
455131.000    30.4910532102   114.5249532811     22.415 
455132.000    30.4910496229   114.5251246718     22.318 
455133.000    30.4910462372   114.5252976605     22.241 
455134.000    30.4910428607   114.5254679774     22.153 
455135.000    30.4910393964   114.5256353547     22.049 
455136.000    30.4910354484   114.5258012020     21.931 
455137.000    30.4910309055   114.5259635297     21.809 
455138.000    30.4910265660   114.5261159744     21.682 
455139.000    30.4910223488   114.5262596296     21.567 
455140.000    30.4910180168   114.5264015463     21.448 
455141.000    30.4910133361   114.5265461194     21.303 
455142.000    30.4910072253   114.5266940821     21.203 
455143.000    30.4910009012   114.5268418278     21.078 
455144.000    30.4909947645   114.5269863211     20.967 
455145.000    30.4909902521   114.5271212648     20.858 
455146.000    30.4909885502   114.5272461348     20.776 
455147.000    30.4909886953   114.5273663069     20.678 
455148.000    30.4909895708   114.5274815774     20.604 
455149.000    30.4909879051   114.5275917621     20.508 
455150.000    30.4909845937   114.5276963493     20.451 
455151.000    30.4909806686   114.5277939155     20.369 
455152.000    30.4909768174   114.5278821535     20.321 
455153.000    30.4909738872   114.5279597243     20.280 
455154.000    30.4909718876   114.5280258271     20.253 
455155.000    30.4909715646   114.5280816221     20.229 
455156.000    30.4909717192   114.5281260918     20.209 
455157.000    30.4909717780   114.5281578923     20.197 
455158.000    30.4909717716   114.5281816716     20.193 
455159.000    30.4909717090   114.5281999562     20.189 
455160.000    30.4909716481   114.5282112259     20.188 
455161.000    30.4909716685   114.5282159785     20.188 
455162.000    30.4909717111   114.5282162899     20.187 
455163.000    30.4909717079   114.5282162781     20.188 
455164.000    30.4909717067   114.5282162837     20.189 
455165.000    30.4909717040   114.5282162940     20.191 
455166.000    30.4909717139   114.5282162883     20.189 
455167.000    30.4909717146   114.5282162870     20.187 
455168.000    30.4909717145   114.5282162939     20.187 
455169.000    30.4909717194   114.5282163048     20.188 
455170.000    30.4909717137   114.5282163035     20.188 
455171.000    30.4909717106   114.5282162988     20.187 
455172.000    30.4909717093   114.5282162896     20.187 
455173.000    30.4909717219   114.5282162888     20.187 
455174.000    30.4909717268   114.5282163004     20.186 
455175.000    30.4909717102   114.5282162945     20.188 
455176.000    30.4909717133   114.5282162891     20.190 
455177.000    30.4909717142   114.5282162960     20.190 
455178.000    30.4909717137   114.5282171215     20.190 
455179.000    30.4909716754   114.5282240189     20.185 
455180.000    30.4909715622   114.5282433547     20.179 
455181.000    30.4909713825   114.5282760834     20.173 
455182.000    30.4909710268   114.5283221480     20.168 
455183.000    30.4909702305   114.5283771460     20.143 
455184.000    30.4909686456   114.5284384012     20.125 
455185.000    30.4909665257   114.5285018621     20.115 
455186.000    30.4909648237   114.5285649589     20.096 
455187.000    30.4909637995   114.5286309438     20.088 
455188.000    30.4909628913   114.5286979651     20.081 
455189.000    30.4909626897   114.5287711599     20.032 
455190.000    30.4909621763   114.5288430626     20.020 
455191.000    30.4909611340   114.5289096330     20.058 
455192.000    30.4909593767   114.5289722893     20.098 
455193.000    30.4909572401   114.5290295157     20.088 
455194.000    30.4909554853   114.5290882732     20.108 
455195.000    30.4909541233   114.5291538765     20.149 
455196.000    30.4909524096   114.5292273627     20.171 
455197.000    30.4909502664   114.5293066406     20.209 
455198.000    30.4909476830   114.5293911009     20.218 
455199.000    30.4909449441   114.5294805429     20.272 
455200.000    30.4909423084   114.5295743605     20.307 
455201.000    30.4909393164   114.5296733121     20.322 
455202.000    30.4909358002   114.5297784171     20.384 
455203.000    30.4909317147   114.5298901763     20.436 
455204.000    30.4909283530   114.5300086550     20.507 
455205.000    30.4909235723   114.5301339708     20.598 
455206.000    30.4909169631   114.5302664773     20.682 
455207.000    30.4909100437   114.5304059422     20.780 
455208.000    30.4909035829   114.5305520970     20.876 
455209.000    30.4908965790   114.5307047819     20.973 
455210.000    30.4908888928   114.5308610005     21.064 
455211.000    30.4908814592   114.5310161242     21.159 
455212.000    30.4908749305   114.5311732786     21.243 
455213.000    30.4908680752   114.5313330658     21.329 
455214.000    30.4908606488   114.5314931273     21.436 
455215.000    30.4908515287   114.5316548316     21.520 
455216.000    30.4908399359   114.5318197854     21.587 
455217.000    30.4908294387   114.5319889393     21.647 
455218.000    30.4908227343   114.5321625462     21.707 
455219.000    30.4908209739   114.5323405333     21.782 
455220.000    30.4908223636   114.5325226742     21.820 
455221.000    30.4908255277   114.5327090939     21.873 
455222.000    30.4908303064   114.5328992839     21.915 
455223.000    30.4908357116   114.5330883110     21.909 
455224.000    30.4908407374   114.5332738717     21.903 
455225.000    30.4908451303   114.5334581457     21.875 
455226.000    30.4908492005   114.5336427581     21.824 
455227.000    30.4908528482   114.5338286204     21.766 
455228.000    30.4908563001   114.5340145214     21.710 
455229.000    30.4908602585   114.5342013039     21.614 
455230.000    30.4908655379   114.5343871543     21.505 
455231.000    30.4908719392   114.5345704143     21.394 
455232.000    30.4908774180   114.5347501456     21.259 
455233.000    30.4908825972   114.5349266272     21.101 
455234.000    30.4908889013   114.5350999754     20.927 
455235.000    30.4908961011   114.5352702766     20.768 
455236.000    30.4909032739   114.5354379062     20.593 
455237.000    30.4909109241   114.5356039254     20.405 
455238.000    30.4909191119   114.5357673001     20.246 
455239.000    30.4909274662   114.5359287289     20.071 
455240.000    30.4909362297   114.5360891988     19.960 
455241.000    30.4909449562   114.5362467429     19.880 
455242.000    30.4909519359   114.5364015092     19.764 
455243.000    30.4909586421   114.5365569267     19.713 
455244.000    30.4909680661   114.5367141706     19.662 
455245.000    30.4909805015   114.5368728050     19.654 
455246.000    30.4909974562   114.5370327348     19.663 
455247.000    30.4910168644   114.5371950400     19.676 
455248.000    30.4910378790   114.5373605832     19.760 
455249.000    30.4910593411   114.5375293886     19.837 
455250.000    30.4910805939   114.5377015360     19.953 
455251.000    30.4910986217   114.5378778060     20.052 
455252.000    30.4911153462   114.5380576851     20.189 
455253.000    30.4911324087   114.5382407321     20.361 
455254.000    30.4911489643   114.5384262945     20.566 
455255.000    30.4911650306   114.5386101017     20.772 
455256.000    30.4911815510   114.5387934727     20.983 
455257.000    30.4911979010   114.5389783689     21.196 
455258.000    30.4912147544   114.5391648863     21.533 
455259.000    30.4912335885   114.5393527263     21.876 
455260.000    30.4912555166   114.5395417164     22.247 
455261.000    30.4912764052   114.5397327661     22.564 
455262.000    30.4912934262   114.5399259428     22.906 
455263.000    30.4913078991   114.5401212392     23.267 
455264.000    30.4913230078   114.5403181579     23.616 
455265.000    30.4913391285   114.5405166410     23.966 
455266.000    30.4913551192   114.5407164671     24.349 
455267.000    30.4913702153   114.5409142517     24.729 
455268.000    30.4913827480   114.5411082324     25.050 
455269.000    30.4913947263   114.5413020093     25.379 
455270.000    30.4914076974   114.5414966918     25.731 
455271.000    30.4914223211   114.5416920404     26.203 
455272.000    30.4914393113   114.5418877245     26.594 
455273.000    30.4914553034   114.5420849533     27.002 
455274.000    30.4914683368   114.5422836726     27.404 
455275.000    30.4914799670   114.5424839371     27.751 
455276.000    30.4914913676   114.5426844173     28.067 
455277.000    30.4915020836   114.5428838573     28.427 
455278.000    30.4915100853   114.5430843044     28.763 
455279.000    30.4915177836   114.5432856523     29.199 
455280.000    30.4915255123   114.5434882848     29.565 
455281.000    30.4915324756   114.5436917789     29.978 
455282.000    30.4915384635   114.5438970718     30.326 
455283.000    30.4915438099   114.5441037642     30.702 
455284.000    30.4915478206   114.5443122209     31.033 
455285.000    30.4915509071   114.5445224950     31.348 
455286.000    30.4915533794   114.5447347895     31.603 
455287.000    30.4915548855   114.5449491387     31.795 
455288.000    30.4915554806   114.5451656823     31.980 
455289.000    30.4915547899   114.5453844935     32.103 
455290.000    30.4915533687   114.5456054554     32.221 
455291.000    30.4915513343   114.5458278860     32.274 
455292.000    30.4915486913   114.5460516721     32.382 
455293.000    30.4915454598   114.5462770918     32.450 
455294.000    30.4915415173   114.5465044279     32.400 
455295.000    30.4915364416   114.5467338277     32.351 
455296.000    30.4915288929   114.5469613817     32.208 
455297.000    30.4915191685   114.5471848645     32.054 
455298.000    30.4915108937   114.5474048271     31.739 
455299.000    30.4915041689   114.5476214595     31.509 
455300.000    30.4914973301   114.5478343394     31.310 
455301.000    30.4914884320   114.5480437367     31.005 
455302.000    30.4914774302   114.5482503769     30.638 
455303.000    30.4914644986   114.5484551699     30.253 
455304.000    30.4914512760   114.5486587624     29.976 
455305.000    30.4914376449   114.5488623621     29.583 
455306.000    30.4914227477   114.5490663984     29.173 
455307.000    30.4914051254   114.5492707384     28.731 
455308.000    30.4913865881   114.5494745385     28.311 
455309.000    30.4913673374   114.5496757138     27.901 
455310.000    30.4913475135   114.5498744346     27.498 
455311.000    30.4913271895   114.5500707228     27.103 
455312.000    30.4913064067   114.5502646779     26.704 
455313.000    30.4912851781   114.5504564117     26.316 
455314.000    30.4912636292   114.5506460016     25.905 
455315.000    30.4912417137   114.5508336467     25.582 
455316.000    30.4912168342   114.5510212128     25.227 
455317.000    30.4911868486   114.5512107543     24.892 
455318.000    30.4911549363   114.5514031918     24.547 
455319.000    30.4911253323   114.5515965284     24.247 
455320.000    30.4910989582   114.5517875304     23.981 
455321.000    30.4910737188   114.5519770260     23.759 
455322.000    30.4910485930   114.5521670029     23.584 
455323.000    30.4910226292   114.5523578687     23.472 
455324.000    30.4909956573   114.5525486323     23.351 
455325.000    30.4909689554   114.5527374769     23.269 
455326.000    30.4909429173   114.5529242332     23.205 
455327.000    30.4909171199   114.5531097099     23.202 
455328.000    30.4908915786   114.5532945475     23.244 
455329.000    30.4908654687   114.5534783130     23.337 
455330.000    30.4908385235   114.5536614899     23.414 
455331.000    30.4908109174   114.5538452956     23.515 
455332.000    30.4907832884   114.5540306852     23.680 
455333.000    30.4907555116   114.5542176413     23.864 
455334.000    30.4907275940   114.5544059977     24.101 
455335.000    30.4906995764   114.5545954822     24.327 
455336.000    30.4906713823   114.5547859703     24.647 
455337.000    30.4906427529   114.5549769912     24.970 
455338.000    30.4906143537   114.5551687038     25.343 
455339.000    30.4905864676   114.5553610332     25.738 
455340.000    30.4905593194   114.5555535549     26.201 
455341.000    30.4905326671   114.5557461272     26.673 
455342.000    30.4905060529   114.5559387306     27.132 
455343.000    30.4904788271   114.5561311294     27.577 
455344.000    30.4904513199   114.5563234747     28.060 
455345.000    30.4904237211   114.5565157811     28.527 
455346.000    30.4903963316   114.5567080562     28.997 
455347.000    30.4903709973   114.5568994765     29.452 
455348.000    30.4903458262   114.5570889944     29.922 
455349.000    30.4903202409   114.5572768525     30.375 
455350.000    30.4902945707   114.5574632576     30.840 
455351.000    30.4902688504   114.5576476751     31.293 
455352.000    30.4902430329   114.5578288445     31.743 
455353.000    30.4902169621   114.5580079607     32.178 
455354.000    30.4901908840   114.5581868141     32.612 
455355.000    30.4901646242   114.5583665798     33.021 
455356.000    30.4901379903   114.5585476211     33.515 
455357.000    30.4901113652   114.5587301156     33.924 
455358.000    30.4900850793   114.5589144533     34.340 
455359.000    30.4900589879   114.5591005183     34.779 
455360.000    30.4900330160   114.5592883768     35.170 
455361.000    30.4900060499   114.5594778264     35.519 
455362.000    30.4899786320   114.5596688019     35.824 
455363.000    30.4899512215   114.5598615016     36.102 
455364.000    30.4899242145   114.5600562616     36.342 
455365.000    30.4898964671   114.5602529533     36.563 
455366.000    30.4898679307   114.5604492696     36.680 
455367.000    30.4898393976   114.5606424426     36.776 
455368.000    30.4898110933   114.5608331603     36.833 
455369.000    30.4897829509   114.5610223732     36.833 
455370.000    30.4897550326   114.5612099310     36.765 
455371.000    30.4897286353   114.5613958356     36.697 
455372.000    30.4897027169   114.5615805538     36.588 
455373.000    30.4896775256   114.5617648622     36.434 
455374.000    30.4896526690   114.5619488458     36.252 
455375.000    30.4896270221   114.5621303036     36.035 
455376.000    30.4896005908   114.5623087839     35.810 
455377.000    30.4895728483   114.5624866029     35.601 
455378.000    30.4895437058   114.5626623674     35.398 
455379.000    30.4895136051   114.5628349679     35.177 
455380.000    30.4894828307   114.5630043774     34.978 
455381.000    30.4894518292   114.5631688606     34.762 
455382.000    30.4894198759   114.5633248848     34.541 
455383.000    30.4893871873   114.5634720236     34.345 
455384.000    30.4893530768   114.5636098537     34.169 
455385.000    30.4893216432   114.5637418086     34.003 
455386.000    30.4892952830   114.5638717971     33.898 
455387.000    30.4892710254   114.5639983737     33.793 
455388.000    30.4892469642   114.5641185443     33.701 
455389.000    30.4892202987   114.5642321700     33.608 
455390.000    30.4891907881   114.5643348983     33.577 
455391.000    30.4891547434   114.5644209721     33.512 
455392.000    30.4891090742   114.5644865951     33.461 
455393.000    30.4890529783   114.5645285259     33.357 
455394.000    30.4889893723   114.5645466859     33.106 
455395.000    30.4889196873   114.5645394217     32.863 
455396.000    30.4888462644   114.5645154327     32.649 
455397.000    30.4887677182   114.5644855168     32.386 
455398.000    30.4886839438   114.5644515245     32.048 
455399.000    30.4885948304   114.5644145885     31.710 
455400.000    30.4885030081   114.5643760695     31.330 
455401.000    30.4884139453   114.5643384229     30.976 
455402.000    30.4883329582   114.5643038414     30.634 
455403.000    30.4882634190   114.5642719894     30.354 
455404.000    30.4882076203   114.5642432392     30.110 
455405.000    30.4881667767   114.5642187211     29.925 
455406.000    30.4881396996   114.5641998813     29.797 
455407.000    30.4881174291   114.5641835249     29.696 
455408.000    30.4880959699   114.5641689225     29.601 
455409.000    30.4880788451   114.5641584979     29.528 
455410.000    30.4880684172   114.5641524748     29.482 
455411.000    30.4880647175   114.5641504198     29.465 
