
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
455853.000    30.4853040733   114.5635399533     23.317    4.89168852    1.31401334  173.43630968 
455854.000    30.4853040701   114.5635399528     23.318    4.89662504    1.31681366  173.43794873 
455855.000    30.4853040593   114.5635399465     23.318    4.89537786    1.31700560  173.43320462 
455856.000    30.4853040438   114.5635399484     23.318    4.89735109    1.32062999  173.43239079 
455857.000    30.4853040222   114.5635399468     23.320    4.90000812    1.32354019  173.43528902 
455858.000    30.4853040143   114.5635399392     23.319    4.88620111    1.32460978  173.43278565 
455859.000    30.4853040159   114.5635399417     23.318    4.89503005    1.31806609  173.43280322 
455860.000    30.4853040124   114.5635399449     23.318    4.89655946    1.32759392  173.44060958 
455861.000    30.4853039940   114.5635399493     23.318    4.90378053    1.32438951  173.44200873 
455862.000    30.4853039842   114.5635399498     23.318    4.90123209    1.32353731  173.43654877 
455863.000    30.4853039760   114.5635399460     23.318    4.89829467    1.32639813  173.43389771 
455864.000    30.4853039650   114.5635399622     23.318    4.90632422    1.32636657  173.43553776 
455865.000    30.4853039594   114.5635399483     23.317    4.89957591    1.32576975  173.43830195 
455866.000    30.4853039584   114.5635399559     23.317    4.90953724    1.32671851  173.43914594 
455867.000    30.4853039458   114.5635399645     23.317    4.91376716    1.32140499  173.45026690 
455868.000    30.4853039393   114.5635399738     23.316    4.91573024    1.31875856  173.43659911 
455869.000    30.4853039318   114.5635399718     23.318    4.91392050    1.32217800  173.43156148 
455870.000    30.4853039182   114.5635399663     23.319    4.91631394    1.31512549  173.43285421 
455871.000    30.4853039168   114.5635399669     23.318    4.91600045    1.31571524  173.42747947 
455872.000    30.4853039133   114.5635399652     23.317    4.91603673    1.31632954  173.42361911 
455873.000    30.4853039143   114.5635399695     23.319    4.91444870    1.31638116  173.41695878 
455874.000    30.4853039126   114.5635399730     23.318    4.91065388    1.32548128  173.41722463 
455875.000    30.4853039082   114.5635399680     23.317    4.92578268    1.32997118  173.41387344 
