
   GPSTime         Latitude        Longitude      H-Ell          Roll         Pitch       Heading  
     (sec)            (Deg)            (Deg)        (m)         (Deg)         (Deg)         (Deg)  
453695.000    30.4687421994   114.5418885542     12.623    4.37685987    0.96221386  290.04751277 
453696.000    30.4688353879   114.5416284046     12.320    4.35720583    1.01902069  289.93568406 
453697.000    30.4689287665   114.5413657953     12.047    4.36841435    1.18656301  289.77848732 
453698.000    30.4690227200   114.5411005262     11.789    4.34469047    1.33831498  289.72309489 
453699.000    30.4691175715   114.5408326420     11.576    4.27864971    1.30572021  289.71794481 
453700.000    30.4692134317   114.5405621512     11.368    4.27023839    1.28630739  289.68193962 
453701.000    30.4693103646   114.5402890876     11.138    4.23946356    1.36061902  289.82608658 
453702.000    30.4694087148   114.5400145268     10.922    4.29763373    1.25650905  289.94202180 
453703.000    30.4695070943   114.5397403958     10.735    4.45882416    1.32833073  289.84996366 
453704.000    30.4696053834   114.5394655848     10.616    4.03641253    1.53137817  289.84227800 
453705.000    30.4697040863   114.5391891272     10.543    3.75024118    1.42552044  289.73066042 
453706.000    30.4698029690   114.5389106913     10.489    3.70919381    1.60811615  289.57263694 
453707.000    30.4699017879   114.5386301264     10.428    3.40157494    1.52116334  289.34515736 
453708.000    30.4699997155   114.5383488746     10.350    3.07659354    1.23332474  289.10627127 
453709.000    30.4700956159   114.5380699508     10.286    2.76607921    1.48777383  288.82234718 
453710.000    30.4701902948   114.5377900908     10.282    2.50651417    1.56092664  288.42614477 
453711.000    30.4702835146   114.5375086458     10.261    2.29515348    1.49635615  287.98063297 
453712.000    30.4703742424   114.5372300421     10.242    1.91855708    1.45155698  287.68402758 
453713.000    30.4704614682   114.5369561991     10.249    1.76393726    1.20979605  287.26906011 
453714.000    30.4705454413   114.5366873287     10.194    1.58860857    1.23434399  286.95130894 
453715.000    30.4706266226   114.5364226166     10.093    1.56728121    1.27061947  286.52265907 
453716.000    30.4707056327   114.5361580441      9.921    1.67252546    1.18382747  285.97643907 
453717.000    30.4707829387   114.5358911077      9.747    1.60220019    1.39070991  285.41246635 
453718.000    30.4708586324   114.5356212126      9.586    2.01173027    1.28225671  284.89525441 
453719.000    30.4709328929   114.5353483731      9.449    2.04199357    1.48275200  284.35220125 
453720.000    30.4710052043   114.5350732030      9.347    1.93455553    1.53138461  283.75881330 
453721.000    30.4710751087   114.5347964788      9.299    1.97603207    1.47762938  283.07139300 
453722.000    30.4711424197   114.5345175373      9.299    1.92135218    1.61729136  282.44879212 
453723.000    30.4712078913   114.5342365823      9.301    1.95242669    1.58469934  281.97871741 
453724.000    30.4712713686   114.5339551559      9.313    1.92050508    1.51525794  281.50925601 
453725.000    30.4713322220   114.5336751770      9.323    1.92250647    1.59308832  280.92667878 
453726.000    30.4713907831   114.5333946066      9.328    1.99281898    1.68009050  280.39075693 
453727.000    30.4714474620   114.5331121017      9.355    1.95523736    1.67918172  279.85002394 
453728.000    30.4715021813   114.5328273454      9.378    1.98627847    1.76006751  279.31886700 
453729.000    30.4715548502   114.5325402803      9.435    2.02479383    1.77873809  278.72348771 
453730.000    30.4716050583   114.5322519850      9.475    1.93831926    1.69991615  278.19370561 
453731.000    30.4716530631   114.5319654918      9.531    2.03794431    1.67008309  277.81442522 
